component,priority,severity,isDependent,numberOfDepends,doesBlock,numberOfBlocked,reporterIsAssignee,hasCC,numberOfCC,hasAttachment,numberOfAttachment,titleReadability,descReadability,positiveCount,negativeCount,neutralCount,classlabel
Graphics:Layers,??,critical,TRUE,2,FALSE,0,FALSE,TRUE,3,FALSE,0,39.100768,17.262896,0,0,1,1
Graphics:Layers,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,14.344883,27.865998,0,0,1,1
Graphics:Layers,??,critical,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,25.40734,28.205822,0,1,0,1
Graphics:Layers,P3,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,28.557773,47.820423,0,0,1,1
Graphics:Layers,P3,normal,TRUE,1,TRUE,1,FALSE,TRUE,8,FALSE,0,12.611059,37.507537,0,1,0,1
Graphics:Layers,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,22.672773,49.481301,0,0,1,1
WebRTC:Audio/Video,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,5.75032,24.437079,0,1,0,1
WebRTC:Audio/Video,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,27.59874,15.273172,0,1,0,1
WebRTC:Audio/Video,P1,major,FALSE,0,TRUE,1,FALSE,TRUE,3,FALSE,0,18.104237,22.632295,1,0,0,1
WebRTC:Audio/Video,P2,critical,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,37.236083,48.566478,0,0,1,1
WebRTC:Audio/Video,P2,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,9.97682,33.722954,0,0,2,1
WebRTC:Audio/Video,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,FALSE,0,17.128705,12.23142,0,0,1,1
WebRTC:Audio/Video,P2,major,TRUE,1,TRUE,1,FALSE,TRUE,20,FALSE,0,12.818301,10.204946,1,0,0,1
WebRTC:Audio/Video,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,25.835283,15.638031,0,0,1,1
WebRTC:Audio/Video,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,FALSE,0,16.187023,11.829424,0,0,1,1
WebRTC:Audio/Video,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,11.299937,17.843287,0,0,2,1
WebPainting,??,critical,FALSE,0,TRUE,3,FALSE,TRUE,6,TRUE,1,21.492773,31.798739,0,0,1,1
WebPainting,P3,critical,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,32.445773,51.37707,0,0,1,1
WebPainting,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,9.286773,10.070773,0,0,1,1
WebPainting,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,14,FALSE,0,35.683273,45.479836,0,0,1,1
WebPainting,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,10,TRUE,2,16.666773,133.635647,0,0,1,1
WebPainting,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,4.39632,12.970294,0,1,0,1
WebPainting,??,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,18.558968,15.721772,0,0,1,1
WebPainting,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,18.440483,13.968369,0,1,0,1
WebPainting,P1,minor,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,1,17.608668,19.997909,0,0,1,1
WebPainting,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,7.507345,30.622723,0,0,1,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,15.357054,13.813937,0,0,1,1
DOM:UIEvents&FocusHandling,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,12.616108,11.08108,1,0,0,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,5.23582,14.267587,0,0,1,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,5.731487,23.090113,0,0,1,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,11.516773,19.243141,0,0,1,1
DOM:UIEvents&FocusHandling,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,15.567468,18.085777,0,1,0,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,12.273916,12.215869,0,1,2,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,8.768773,27.079062,0,0,1,1
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,18.290233,15.442103,0,0,1,1
DOM:UIEvents&FocusHandling,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,10,FALSE,0,18.105753,10.858775,0,0,1,1
Widget:Win32,??,minor,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,1,17.459282,14.860796,0,0,1,1
Widget:Win32,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,13.18156,17.367651,0,0,1,1
Widget:Win32,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,9,TRUE,1,20.59906,12.261973,0,1,0,1
Widget:Win32,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,12,FALSE,0,17.725773,30.492727,0,0,1,1
Widget:Win32,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,8,FALSE,0,8.451573,19.887803,0,0,1,1
Widget:Win32,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,11.626551,11.609484,0,0,1,1
Widget:Win32,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,11.348023,15.981043,0,1,0,1
Widget:Win32,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,9.795864,21.159229,0,1,0,1
Widget:Win32,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,9.849607,14.385083,0,0,1,1
Widget:Win32,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,12.042983,19.974132,0,1,0,1
Storage:localStorage&sessionStorage,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,7,FALSE,0,34.663468,49.892114,0,0,1,1
Storage:localStorage&sessionStorage,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,FALSE,0,43.372313,781.487559,0,1,0,1
Storage:localStorage&sessionStorage,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,50.99106,507.778848,0,0,1,1
Storage:localStorage&sessionStorage,P3,critical,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,29.033477,51.598135,0,0,1,1
Storage:localStorage&sessionStorage,P3,critical,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,29.261059,46.577279,0,1,0,1
Storage:localStorage&sessionStorage,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,2,FALSE,0,30.655468,43.526179,0,0,1,1
Storage:localStorage&sessionStorage,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,43.036838,541.307952,0,0,2,1
Storage:localStorage&sessionStorage,P3,critical,FALSE,0,TRUE,1,TRUE,TRUE,1,FALSE,0,37.726968,48.772873,0,0,1,1
Storage:localStorage&sessionStorage,P2,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,34.549149,39.128038,0,0,1,1
Storage:localStorage&sessionStorage,P2,critical,FALSE,0,TRUE,2,TRUE,TRUE,1,FALSE,0,23.955054,48.894345,1,2,0,1
DOM:Events,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,11.128996,15.986324,0,0,1,1
DOM:Events,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,30.433966,101.203027,0,0,1,1
DOM:Events,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,2,4.33582,13.249304,0,1,1,1
DOM:Events,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,15.749483,26.961145,0,1,0,1
DOM:Events,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,16.380468,22.910682,0,0,1,1
DOM:Events,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,13,FALSE,0,16.845483,18.41655,0,0,1,1
DOM:Events,P2,normal,TRUE,1,TRUE,1,FALSE,TRUE,5,FALSE,0,6.89032,11.529798,0,0,1,1
DOM:Events,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,12.785149,10.375297,0,0,1,1
DOM:Events,P2,normal,TRUE,1,FALSE,0,FALSE,TRUE,8,FALSE,0,12.965816,38.845087,0,1,0,1
DOM:Events,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,4.911376,16.491437,0,0,1,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,4,24.304393,20.178571,0,0,1,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,21.637134,25.751411,0,0,1,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,FALSE,0,10.588046,47.662183,0,1,0,1
Layout:TextandFonts,??,normal,TRUE,1,TRUE,1,FALSE,TRUE,1,TRUE,1,5.68362,36.61225,0,0,3,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,6,9.176004,14.46577,0,1,0,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,3,8.050023,17.903231,0,1,0,1
Layout:TextandFonts,P3,normal,FALSE,0,TRUE,3,TRUE,TRUE,6,FALSE,0,18.096579,15.927071,0,0,1,1
Layout:TextandFonts,??,normal,TRUE,1,TRUE,1,FALSE,TRUE,1,TRUE,1,16.63785,35.674816,0,0,1,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,13.220107,13.129841,1,0,0,1
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,6.159249,30.861081,0,0,1,1
DOM:Security,??,critical,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,1,48.374127,1061.89413,0,1,0,1
DOM:Security,P5,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,34.243202,130.647467,1,0,0,1
DOM:Security,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,4.205376,21.24987,0,1,0,1
DOM:Security,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,5.333638,14.639467,0,0,1,1
DOM:Security,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,FALSE,0,17.104668,19.995456,0,0,1,1
DOM:Security,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,25.692626,46.872408,0,0,1,1
DOM:Security,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,FALSE,0,22.977749,42.667546,0,0,1,1
DOM:Security,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,12.343059,21.068885,0,0,2,1
DOM:Security,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,13,FALSE,0,30.973561,29.876567,0,0,1,1
DOM:Security,P3,normal,TRUE,1,TRUE,1,FALSE,TRUE,5,FALSE,0,10.155916,10.458742,0,1,0,1
SVG,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,12.500062,11.394057,0,1,0,1
SVG,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,TRUE,1,66.680394,230.970056,0,0,1,1
SVG,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,20.975977,15.930427,0,0,1,1
SVG,??,critical,FALSE,0,TRUE,2,FALSE,TRUE,4,FALSE,0,35.683273,42.544577,0,0,1,1
SVG,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,17.070852,16.488463,0,0,1,1
SVG,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,1,32.293393,48.088876,0,0,1,1
SVG,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,6.550107,12.739164,0,1,0,1
SVG,??,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,1,11.282883,13.249681,0,0,1,1
SVG,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,2,15.457634,13.212173,0,1,0,1
SVG,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,14.402233,39.835513,0,0,1,1
Graphics:WebRender,P2,normal,TRUE,16,TRUE,16,FALSE,TRUE,7,TRUE,10,16.727273,14.605283,0,1,0,2
Graphics:WebRender,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,36.705621,69.039445,0,0,1,2
Graphics:WebRender,??,normal,FALSE,0,TRUE,7,TRUE,TRUE,2,TRUE,3,13.338983,12.168433,0,0,1,2
Graphics:WebRender,P1,normal,TRUE,1,TRUE,1,FALSE,TRUE,3,TRUE,1,9.340273,13.587073,0,0,1,2
Graphics:WebRender,P3,normal,TRUE,1,TRUE,3,FALSE,TRUE,2,TRUE,1,28.021983,29.374402,0,1,1,2
Graphics:WebRender,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,8,FALSE,0,26.912894,28.298372,0,0,1,2
Graphics:WebRender,P1,normal,FALSE,0,TRUE,2,FALSE,TRUE,5,TRUE,3,19.177173,21.560142,1,1,0,2
Graphics:WebRender,??,normal,TRUE,1,TRUE,1,FALSE,TRUE,1,TRUE,1,2.156677,32.567228,0,1,0,2
Graphics:WebRender,P3,normal,FALSE,0,TRUE,3,FALSE,TRUE,6,TRUE,3,10.396107,36.77534,0,0,1,2
Graphics:WebRender,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,3,14.739662,12.633825,0,0,1,2
Audio/Video:Playback,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,3,26.563456,164.931763,0,0,1,2
Audio/Video:Playback,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,TRUE,1,4.065677,9.581173,0,1,0,2
Audio/Video:Playback,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,2,18.463631,48.94401,0,0,1,2
Audio/Video:Playback,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,7,FALSE,0,8.750273,23.620216,0,1,0,2
Audio/Video:Playback,P5,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,1,31.522061,1535.19243,0,1,0,2
Audio/Video:Playback,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,2,27.862483,20.53174,0,0,1,2
Audio/Video:Playback,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,5,FALSE,0,13.194216,11.973046,0,1,0,2
Audio/Video:Playback,P2,normal,TRUE,1,TRUE,1,FALSE,TRUE,12,TRUE,1,10.557573,19.182494,0,0,2,2
Audio/Video:Playback,P2,normal,TRUE,1,FALSE,0,FALSE,TRUE,6,FALSE,0,3.210264,8.811754,0,1,0,2
Audio/Video:Playback,P2,normal,TRUE,1,TRUE,1,FALSE,TRUE,4,TRUE,6,12.022483,14.447329,0,0,1,2
Widget:Gtk,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,TRUE,2,24.624546,87.824391,0,0,1,2
Widget:Gtk,P2,normal,TRUE,2,TRUE,2,TRUE,TRUE,9,TRUE,2,11.366202,11.072218,0,0,1,2
Widget:Gtk,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,13.676483,19.917001,0,1,0,2
Widget:Gtk,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,TRUE,1,10.121345,16.573384,0,0,2,2
Widget:Gtk,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,TRUE,1,13.231523,12.308488,0,0,1,2
Widget:Gtk,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,2,21.74746,23.179205,0,0,1,2
Widget:Gtk,P3,critical,TRUE,1,TRUE,17,FALSE,TRUE,7,FALSE,0,25.096546,34.92076,0,0,1,2
Widget:Gtk,??,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,TRUE,1,6.50662,25.045352,0,0,1,2
Widget:Gtk,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,TRUE,1,16.67665,10.836644,0,0,1,2
Widget:Gtk,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,10,TRUE,1,17.312846,20.706684,0,1,0,2
Graphics,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,FALSE,0,14.100927,65.820627,0,1,0,2
Graphics,??,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,TRUE,3,25.898202,12.810927,0,0,1,2
Graphics,P3,normal,TRUE,1,TRUE,1,FALSE,TRUE,6,TRUE,7,15.287233,13.193411,0,1,0,2
Graphics,??,critical,FALSE,0,TRUE,2,FALSE,TRUE,14,TRUE,3,22.202034,35.45244,0,0,1,2
Graphics,P3,critical,FALSE,0,TRUE,1,FALSE,TRUE,15,TRUE,3,24.096228,25.769265,0,1,0,2
Graphics,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,11,TRUE,4,35.567816,23.050421,0,0,1,2
Graphics,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,1,22.142373,27.502753,0,1,1,2
Graphics,P1,normal,FALSE,0,FALSE,0,TRUE,TRUE,7,TRUE,3,18.674968,12.924115,0,0,1,2
Graphics,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,1,4.60057,35.044691,0,1,0,2
Graphics,P3,normal,TRUE,2,TRUE,1,FALSE,TRUE,6,TRUE,2,44.660894,156.037883,0,1,1,2
DOM:Core&HTML,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,2,30.636422,275.262257,0,0,1,2
DOM:Core&HTML,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,13,TRUE,2,25.495182,22.626149,0,0,1,2
DOM:Core&HTML,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,5,TRUE,1,18.315773,16.076752,0,1,0,2
DOM:Core&HTML,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,12,TRUE,1,23.697733,53.037554,0,1,0,2
DOM:Core&HTML,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,2,TRUE,7,13.826911,-0.77418,0,0,1,2
DOM:Core&HTML,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,8,TRUE,1,25.815468,19.865144,0,0,1,2
DOM:Core&HTML,??,normal,TRUE,1,FALSE,0,FALSE,TRUE,2,FALSE,0,15.729316,166.978451,0,0,1,2
DOM:Core&HTML,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,1,14.123916,5.04822,0,0,1,2
DOM:Core&HTML,P4,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,19.204468,24.23214,0,1,0,2
DOM:Core&HTML,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,2,TRUE,1,18.029468,14.507149,0,1,0,2
JavaScriptEngine,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,29.086628,104.574016,0,0,1,2
JavaScriptEngine,??,normal,TRUE,2,FALSE,0,FALSE,TRUE,4,TRUE,2,14.892773,21.691008,0,1,0,2
JavaScriptEngine,P1,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,1,22.583727,16.238468,0,0,1,2
JavaScriptEngine,P1,normal,FALSE,0,TRUE,2,TRUE,TRUE,6,TRUE,3,11.857235,16.610349,0,0,1,2
JavaScriptEngine,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,2,28.509977,44.716743,0,0,1,2
JavaScriptEngine,??,critical,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,1,16.113483,258.62945,1,0,0,2
JavaScriptEngine,P1,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,TRUE,1,22.203773,12.365581,0,0,1,2
JavaScriptEngine,P3,normal,TRUE,1,TRUE,1,FALSE,TRUE,2,TRUE,2,4.938264,39.794084,0,0,1,2
JavaScriptEngine,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,TRUE,1,32.051094,46.973744,0,0,1,2
JavaScriptEngine,P1,critical,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,28.265894,52.357221,0,0,2,2
Layout,P2,normal,FALSE,0,TRUE,2,FALSE,TRUE,2,TRUE,2,9.516202,96.431692,0,1,0,2
Layout,??,normal,FALSE,0,TRUE,2,FALSE,TRUE,4,TRUE,6,21.055468,136.524979,0,0,1,2
Layout,P3,normal,FALSE,0,TRUE,3,TRUE,TRUE,2,TRUE,3,15.379683,30.057051,0,1,0,2
Layout,P1,normal,TRUE,2,FALSE,0,FALSE,TRUE,11,TRUE,2,4.420106,7.704032,0,0,1,2
Layout,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,4,12.582054,15.509238,0,0,1,2
Layout,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,1,18.524733,7.71144,0,0,1,2
Layout,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,TRUE,1,13.300773,19.621574,0,1,0,2
Layout,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,4,FALSE,0,17.870893,14.834486,0,0,1,2
Layout,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,33.619217,103.447705,0,0,1,2
Layout,P3,normal,TRUE,1,TRUE,1,FALSE,TRUE,4,TRUE,1,25.460083,108.794725,0,0,1,2
Networking,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,2,29.003626,39.557577,0,0,1,2
Networking,P1,critical,FALSE,0,TRUE,2,FALSE,TRUE,10,TRUE,3,39.097816,22.15486,0,0,1,2
Networking,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,12.966773,22.561562,0,0,1,2
Networking,P1,normal,FALSE,0,TRUE,5,TRUE,TRUE,9,TRUE,3,22.212718,21.064746,0,0,1,2
Networking,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,TRUE,1,23.382727,58.952767,0,0,1,2
Networking,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,20.535483,48.151054,0,0,1,2
Networking,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,35.911803,75.748727,0,1,0,2
