component,priority,severity,isDependent,numberOfDepends,doesBlock,numberOfBlocked,reporterIsAssignee,hasCC,numberOfCC,hasAttachment,numberOfAttachment,titleReadability,descReadability,positiveCount,negativeCount,neutralCount,classlabel
Networking,P2,critical,FALSE,0,TRUE,2,FALSE,TRUE,6,TRUE,3,37.271773,44.438203,0,0,1,2
Networking,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,1,33.634718,25.07169,0,0,1,2
Networking,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,2,18.054496,40.42684,0,0,1,2
CSSParsingandComputation,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,3,6.091974,12.750389,0,0,1,2
CSSParsingandComputation,P2,normal,TRUE,1,FALSE,0,TRUE,TRUE,9,TRUE,1,16.995911,8.927329,0,0,1,2
CSSParsingandComputation,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,7,TRUE,6,12.925483,18.219667,0,0,1,2
CSSParsingandComputation,P4,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,6.771534,23.952631,0,0,1,2
CSSParsingandComputation,P4,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,10.092955,23.363283,0,1,1,2
CSSParsingandComputation,P4,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,FALSE,0,12.818483,33.322994,0,0,1,2
CSSParsingandComputation,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,1,11.029059,-0.77418,0,1,0,2
CSSParsingandComputation,P3,normal,TRUE,1,FALSE,0,TRUE,TRUE,1,TRUE,1,5.28422,-0.77418,0,0,2,2
CSSParsingandComputation,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,TRUE,1,25.426349,23.915055,0,1,0,2
CSSParsingandComputation,P2,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,2,4.928653,6.915155,1,0,0,2
Security:PSM,P1,normal,FALSE,0,FALSE,0,TRUE,TRUE,17,FALSE,0,10.046273,16.09749,0,1,0,2
Security:PSM,P1,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,1,29.32786,34.496125,0,0,1,2
Security:PSM,P1,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,TRUE,1,15.037197,15.14903,0,0,1,2
Security:PSM,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,1,13.047372,25.727545,0,1,0,2
Security:PSM,P1,normal,TRUE,2,TRUE,1,TRUE,TRUE,14,TRUE,1,14.506197,11.869297,0,1,0,2
Security:PSM,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,3,16.641233,-0.77418,0,1,0,2
Security:PSM,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,1,16.156149,13.736655,0,0,1,2
Security:PSM,P1,normal,FALSE,0,TRUE,2,FALSE,TRUE,2,TRUE,1,14.439108,53.554068,0,0,1,2
Security:PSM,??,normal,FALSE,0,TRUE,2,FALSE,TRUE,7,TRUE,1,4.938264,12.627828,0,2,2,2
Security:PSM,P5,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,1,39.059112,135.397646,1,0,0,2
General,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,TRUE,1,12.427816,51.720201,0,1,0,2
General,P3,normal,TRUE,2,TRUE,2,TRUE,TRUE,5,TRUE,3,23.104894,19.265127,0,0,1,2
General,??,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,TRUE,1,14.197149,18.079396,0,0,1,2
General,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,10.963816,23.524547,1,0,0,2
General,??,normal,FALSE,0,FALSE,0,TRUE,TRUE,4,TRUE,1,12.647755,16.504083,0,1,0,2
General,??,major,TRUE,1,TRUE,1,FALSE,TRUE,10,TRUE,2,15.874012,84.157202,0,0,3,2
General,??,normal,FALSE,0,TRUE,3,FALSE,TRUE,6,TRUE,1,20.549327,24.380995,0,0,1,2
General,??,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,TRUE,1,15.453392,-0.77418,0,0,1,2
General,??,critical,FALSE,0,TRUE,1,FALSE,TRUE,15,FALSE,0,21.915107,31.547148,0,0,1,2
General,??,normal,FALSE,0,FALSE,0,TRUE,TRUE,3,TRUE,1,19.535816,14.992358,1,0,0,2
Widget:Cocoa,P3,critical,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,2,30.144768,33.100303,0,0,1,2
Widget:Cocoa,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,16.395468,24.06212,0,0,1,2
Widget:Cocoa,P1,normal,FALSE,0,TRUE,1,TRUE,TRUE,9,TRUE,3,27.254357,20.91055,0,0,1,2
Widget:Cocoa,??,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,TRUE,1,11.876773,17.076177,0,0,1,2
Widget:Cocoa,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,17.638773,25.849286,1,0,0,2
Widget:Cocoa,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,9,TRUE,1,10.509173,24.192137,0,1,0,2
Widget:Cocoa,??,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,TRUE,1,13.203392,11.950626,0,1,0,2
Widget:Cocoa,P3,normal,TRUE,3,TRUE,1,FALSE,TRUE,55,FALSE,0,11.94234,16.474661,0,0,1,2
Widget:Cocoa,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,19.972964,47.348529,0,1,0,2
Widget:Cocoa,??,critical,FALSE,0,TRUE,1,FALSE,TRUE,7,FALSE,0,18.105753,12.256186,1,0,0,2
DisabilityAccessAPIs,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,9,TRUE,1,44.457773,42.642198,0,0,1,2
DisabilityAccessAPIs,P1,normal,TRUE,1,TRUE,2,TRUE,TRUE,7,TRUE,1,15.230468,19.026394,0,1,0,2
DisabilityAccessAPIs,P2,normal,FALSE,0,TRUE,3,FALSE,TRUE,4,TRUE,1,18.856357,11.140807,0,0,1,2
DisabilityAccessAPIs,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,8.650004,14.970661,0,0,2,2
DisabilityAccessAPIs,P3,normal,FALSE,0,TRUE,2,TRUE,TRUE,2,TRUE,1,23.93096,21.311109,0,0,1,2
DisabilityAccessAPIs,??,normal,FALSE,0,FALSE,0,TRUE,TRUE,2,TRUE,3,33.745494,21.862923,0,0,1,2
DisabilityAccessAPIs,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,1,14.983816,19.104096,0,0,2,2
DisabilityAccessAPIs,??,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,TRUE,2,12.944083,12.053583,0,0,1,2
DisabilityAccessAPIs,??,normal,TRUE,1,TRUE,1,TRUE,TRUE,2,TRUE,3,18.056468,16.818409,0,0,1,2
DisabilityAccessAPIs,??,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,1,22.613327,8.869184,0,0,1,2
DOM:ContentProcesses,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,1,17.24544,19.894231,0,0,1,2
DOM:ContentProcesses,??,normal,TRUE,1,FALSE,0,TRUE,FALSE,0,TRUE,4,17.180753,18.084549,0,0,1,2
DOM:ContentProcesses,P1,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,TRUE,1,26.02426,11.992283,0,2,0,2
DOM:ContentProcesses,P2,normal,TRUE,1,TRUE,2,TRUE,TRUE,2,TRUE,1,16.905983,13.902216,0,1,0,2
DOM:ContentProcesses,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,1,24.732373,40.745128,0,1,0,2
DOM:ContentProcesses,??,critical,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,19.902496,50.514204,0,0,1,2
DOM:ContentProcesses,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,8,TRUE,1,10.086607,11.716907,0,0,1,2
DOM:ContentProcesses,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,20.963911,19.909954,0,1,0,2
DOM:ContentProcesses,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,1,22.026983,40.575676,0,1,0,2
DOM:ContentProcesses,P3,normal,TRUE,1,FALSE,0,TRUE,TRUE,3,TRUE,6,58.875273,17.026627,0,0,1,2
Canvas:WebGL,P3,normal,FALSE,0,TRUE,1,TRUE,FALSE,0,TRUE,1,37.271773,36.149638,0,0,1,2
Canvas:WebGL,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,22.223436,69.596087,0,0,1,2
Canvas:WebGL,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,FALSE,0,12.142273,25.800102,0,1,0,2
Canvas:WebGL,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,2,17.263911,16.718094,0,1,0,2
Canvas:WebGL,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,14.639734,17.437907,0,0,1,2
Canvas:WebGL,P1,normal,TRUE,2,FALSE,0,FALSE,TRUE,14,TRUE,1,9.668773,16.195834,0,0,1,2
Canvas:WebGL,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,11.907773,18.80195,0,0,1,2
Canvas:WebGL,P1,critical,TRUE,1,FALSE,0,FALSE,TRUE,10,TRUE,1,24.732373,28.784823,0,0,1,2
Canvas:WebGL,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,2,59.639727,143.902494,0,0,1,2
Canvas:WebGL,P2,normal,FALSE,0,TRUE,1,TRUE,TRUE,1,TRUE,1,4.86062,17.66701,0,1,0,2
Graphics:Layers,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,TRUE,2,8.539345,41.345815,1,0,0,2
Graphics:Layers,P3,normal,FALSE,0,TRUE,1,TRUE,TRUE,3,TRUE,1,21.266483,16.580861,0,0,1,2
Graphics:Layers,??,critical,FALSE,0,TRUE,2,FALSE,TRUE,20,TRUE,2,26.274268,106.422971,0,0,1,2
Graphics:Layers,??,normal,FALSE,0,TRUE,2,TRUE,TRUE,1,TRUE,1,21.330107,34.667227,0,0,2,2
Graphics:Layers,P2,normal,TRUE,1,TRUE,2,FALSE,TRUE,20,TRUE,1,74.609496,601.126077,0,0,1,2
Graphics:Layers,??,normal,FALSE,0,TRUE,1,TRUE,TRUE,4,TRUE,2,12.314365,18.602067,0,0,1,2
Graphics:Layers,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,8,TRUE,1,16.202683,27.99905,0,1,0,2
Graphics:Layers,??,normal,FALSE,0,TRUE,2,FALSE,TRUE,8,FALSE,0,22.541881,20.64216,0,0,1,2
Graphics:Layers,P1,normal,TRUE,2,TRUE,3,TRUE,TRUE,4,TRUE,1,5.163093,6.14782,0,1,1,2
Graphics:Layers,P1,normal,FALSE,0,FALSE,0,TRUE,TRUE,4,TRUE,1,10.792607,19.494166,0,0,1,2
WebRTC:Audio/Video,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,TRUE,2,32.000773,21.602945,0,1,2,2
WebRTC:Audio/Video,P2,normal,TRUE,4,TRUE,3,FALSE,TRUE,14,TRUE,3,3.06942,19.545589,0,0,1,2
WebRTC:Audio/Video,P2,critical,TRUE,1,TRUE,1,FALSE,TRUE,2,FALSE,0,38.299573,34.676027,1,0,0,2
WebRTC:Audio/Video,P1,normal,FALSE,0,FALSE,0,FALSE,TRUE,10,FALSE,0,15.48044,80.944944,0,0,1,2
WebRTC:Audio/Video,P2,critical,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,1,44.096773,31.557253,0,1,0,2
WebRTC:Audio/Video,P2,critical,FALSE,0,TRUE,2,FALSE,TRUE,2,TRUE,4,72.297468,77.259705,0,0,1,2
WebRTC:Audio/Video,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,27.16506,75.132218,0,0,1,2
WebRTC:Audio/Video,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,32.388468,11.173292,0,1,0,2
WebRTC:Audio/Video,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,2,25.759559,15.848769,0,0,1,2
WebRTC:Audio/Video,P2,critical,FALSE,0,FALSE,0,FALSE,TRUE,9,TRUE,5,11.685028,26.023741,0,1,0,2
WebPainting,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,5,TRUE,3,17.421068,16.534778,0,1,0,2
WebPainting,P1,normal,FALSE,0,TRUE,4,FALSE,TRUE,4,TRUE,2,27.043973,77.056832,1,0,0,2
WebPainting,P2,normal,FALSE,0,TRUE,2,FALSE,TRUE,2,TRUE,3,43.78506,127.63363,0,0,1,2
WebPainting,P1,normal,FALSE,0,FALSE,0,FALSE,TRUE,10,TRUE,6,41.895683,14.041672,0,0,1,2
WebPainting,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,FALSE,0,59.919746,263.953829,0,0,1,2
WebPainting,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,12,FALSE,0,15.145911,16.440096,0,0,1,2
WebPainting,??,normal,FALSE,0,TRUE,4,FALSE,TRUE,5,TRUE,3,30.893727,158.913695,0,0,1,2
WebPainting,??,normal,TRUE,1,TRUE,2,FALSE,TRUE,2,TRUE,1,30.893727,161.128073,0,0,1,2
WebPainting,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,1,12.202773,19.758386,1,0,0,2
WebPainting,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,5,TRUE,2,68.908393,134.623109,0,0,1,2
DOM:UIEvents&FocusHandling,P2,normal,TRUE,2,TRUE,1,TRUE,TRUE,3,TRUE,2,26.794668,23.413227,0,0,1,2
DOM:UIEvents&FocusHandling,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,TRUE,1,13.229189,16.188581,0,0,1,2
DOM:UIEvents&FocusHandling,P2,normal,FALSE,0,FALSE,0,FALSE,TRUE,6,TRUE,1,39.525753,20.616048,0,0,1,2
DOM:UIEvents&FocusHandling,P3,critical,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,22.929585,48.039627,0,1,1,2
DOM:UIEvents&FocusHandling,P2,normal,TRUE,1,TRUE,1,FALSE,TRUE,6,TRUE,2,3.48107,12.658622,0,0,1,2
DOM:UIEvents&FocusHandling,P2,normal,TRUE,2,TRUE,1,TRUE,TRUE,4,TRUE,1,12.063149,25.784431,0,0,1,2
DOM:UIEvents&FocusHandling,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,7,TRUE,2,7.04382,14.559532,0,0,1,2
DOM:UIEvents&FocusHandling,P3,normal,TRUE,2,FALSE,0,FALSE,TRUE,4,FALSE,0,35.297054,21.724275,0,0,1,2
DOM:UIEvents&FocusHandling,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,17.502433,11.789045,0,1,0,2
DOM:UIEvents&FocusHandling,P3,normal,TRUE,2,TRUE,1,FALSE,TRUE,6,TRUE,1,19.700916,24.178044,0,0,2,2
Widget:Win32,P1,critical,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,21.815573,44.419959,0,1,1,2
Widget:Win32,P1,critical,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,1,34.034273,42.894559,0,0,1,2
Widget:Win32,??,normal,FALSE,0,TRUE,2,FALSE,TRUE,4,TRUE,4,17.295962,13.760466,0,0,1,2
Widget:Win32,P3,normal,FALSE,0,FALSE,0,TRUE,TRUE,5,TRUE,1,21.475831,12.928111,0,1,0,2
Widget:Win32,??,normal,FALSE,0,TRUE,1,TRUE,TRUE,4,TRUE,1,22.208768,17.874076,0,1,0,2
Widget:Win32,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,25.520146,-0.77418,1,0,0,2
Widget:Win32,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,1,11.358228,25.994841,0,0,1,2
Widget:Win32,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,5,TRUE,1,15.727468,40.354055,0,1,0,2
Widget:Win32,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,15,TRUE,2,4.10132,12.038595,0,0,1,2
Widget:Win32,??,critical,FALSE,0,TRUE,3,FALSE,TRUE,27,TRUE,1,10.736592,39.457419,1,1,0,2
Storage:localStorage&sessionStorage,P1,normal,FALSE,0,TRUE,1,FALSE,TRUE,4,TRUE,5,21.157727,23.834213,0,1,0,2
Storage:localStorage&sessionStorage,P2,critical,FALSE,0,TRUE,1,FALSE,TRUE,5,TRUE,1,19.351775,34.893504,0,1,0,2
Storage:localStorage&sessionStorage,P1,normal,FALSE,0,TRUE,2,TRUE,TRUE,6,TRUE,5,23.488197,22.431288,0,0,1,2
Storage:localStorage&sessionStorage,P2,normal,FALSE,0,TRUE,3,FALSE,TRUE,1,FALSE,0,57.488729,141.094313,0,0,1,2
Storage:localStorage&sessionStorage,P3,normal,TRUE,1,TRUE,2,FALSE,TRUE,3,FALSE,0,19.514705,63.422671,0,0,1,2
Storage:localStorage&sessionStorage,??,critical,TRUE,1,TRUE,1,TRUE,FALSE,0,FALSE,0,44.049816,48.549027,0,1,1,2
Storage:localStorage&sessionStorage,P5,normal,TRUE,1,TRUE,1,FALSE,TRUE,1,FALSE,0,49.521494,73.743561,0,0,1,2
Storage:localStorage&sessionStorage,??,critical,TRUE,1,TRUE,1,TRUE,FALSE,0,FALSE,0,36.607468,51.702495,0,0,1,2
Storage:localStorage&sessionStorage,P1,normal,FALSE,0,TRUE,2,FALSE,TRUE,9,TRUE,4,10.973137,31.916441,0,1,0,2
Storage:localStorage&sessionStorage,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,1,FALSE,0,49.638012,51.50083,1,0,0,2
DOM:Events,P1,normal,TRUE,1,FALSE,0,FALSE,TRUE,6,FALSE,0,15.993138,11.725451,0,0,1,2
DOM:Events,??,normal,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,1,11.289773,13.108968,0,0,1,2
DOM:Events,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,2,TRUE,1,23.489609,149.817199,0,0,1,2
DOM:Events,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,1,15.112225,16.841812,0,1,0,2
DOM:Events,P1,major,TRUE,1,TRUE,1,FALSE,TRUE,22,TRUE,1,13.210987,17.983894,0,0,1,2
DOM:Events,P1,normal,TRUE,1,FALSE,0,FALSE,TRUE,5,TRUE,1,18.861269,12.440493,0,0,1,2
DOM:Events,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,3,13.685283,20.060424,0,0,1,2
DOM:Events,P2,normal,TRUE,1,TRUE,1,FALSE,TRUE,4,FALSE,0,18.886398,41.93775,0,0,1,2
DOM:Events,P1,normal,TRUE,1,FALSE,0,FALSE,TRUE,11,FALSE,0,9.914773,13.25478,0,0,1,2
DOM:Events,??,normal,TRUE,1,TRUE,1,FALSE,TRUE,4,TRUE,1,8.636153,16.912755,0,1,0,2
Layout:TextandFonts,??,normal,FALSE,0,TRUE,2,FALSE,TRUE,4,TRUE,3,48.481846,162.072326,0,1,0,2
Layout:TextandFonts,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,4,TRUE,2,12.632983,18.970359,0,1,1,2
Layout:TextandFonts,P5,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,2,27.948893,70.484567,0,0,1,2
Layout:TextandFonts,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,2,15.930559,33.293817,0,1,0,2
Layout:TextandFonts,P3,normal,TRUE,1,FALSE,0,FALSE,TRUE,3,TRUE,2,35.737371,113.243818,0,0,1,2
Layout:TextandFonts,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,34.001371,69.656421,0,1,0,2
Layout:TextandFonts,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,5,TRUE,3,15.427594,22.517554,0,1,0,2
Layout:TextandFonts,P3,normal,FALSE,0,TRUE,2,FALSE,TRUE,4,TRUE,1,23.373916,20.126194,0,0,1,2
Layout:TextandFonts,P2,normal,FALSE,0,TRUE,3,FALSE,TRUE,2,TRUE,2,27.159718,151.882477,0,0,1,2
Layout:TextandFonts,P3,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,4,25.214246,15.862878,0,0,1,2
DOM:Security,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,22.184175,41.879665,0,1,0,2
DOM:Security,P2,normal,FALSE,0,TRUE,2,TRUE,TRUE,2,TRUE,2,5.856677,29.106669,0,1,0,2
DOM:Security,P2,normal,FALSE,0,TRUE,3,TRUE,TRUE,5,TRUE,1,14.642218,-0.77418,0,0,1,2
DOM:Security,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,FALSE,0,23.427938,70.031181,0,1,0,2
DOM:Security,P1,normal,FALSE,0,FALSE,0,FALSE,TRUE,3,TRUE,1,26.433483,34.162164,0,0,1,2
DOM:Security,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,18.765644,36.220754,0,1,1,2
DOM:Security,P2,normal,TRUE,1,TRUE,1,FALSE,TRUE,3,FALSE,0,18.829468,42.02605,0,0,1,2
DOM:Security,P4,normal,FALSE,0,FALSE,0,TRUE,TRUE,1,FALSE,0,19.216283,27.816881,0,1,0,2
DOM:Security,P1,critical,TRUE,1,TRUE,1,FALSE,TRUE,2,TRUE,1,32.975273,40.427898,0,0,1,2
DOM:Security,P2,normal,TRUE,1,TRUE,2,FALSE,TRUE,7,TRUE,1,21.62763,17.255813,0,0,1,2
SVG,P3,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,3,19.441468,18.051767,0,0,1,2
SVG,??,normal,FALSE,0,FALSE,0,FALSE,TRUE,1,TRUE,1,24.243727,20.989556,1,0,0,2
SVG,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,3,TRUE,2,12.309773,70.16692,1,0,0,2
SVG,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,FALSE,0,27.706659,84.632727,1,0,1,2
SVG,P2,normal,FALSE,0,TRUE,1,FALSE,TRUE,10,TRUE,2,12.699773,188.559082,0,0,1,2
SVG,P5,normal,FALSE,0,FALSE,0,FALSE,TRUE,2,TRUE,1,29.863746,62.409086,0,1,0,2
SVG,??,normal,FALSE,0,TRUE,1,FALSE,TRUE,5,TRUE,2,66.680394,151.273224,1,0,0,2
SVG,??,critical,FALSE,0,TRUE,2,FALSE,TRUE,2,TRUE,2,75.595468,93.492834,0,0,1,2
SVG,P3,normal,FALSE,0,TRUE,1,FALSE,TRUE,6,TRUE,7,43.75542,136.334808,0,0,1,2
SVG,??,normal,FALSE,0,FALSE,0,TRUE,FALSE,0,TRUE,2,16.133594,25.218083,0,1,1,2
